,Year,STABBR,TUITFTE
86837,2016,VA,15491.0
86838,2016,AZ,10218.0
86839,2016,AZ,11354.0
86840,2016,CA,4929.0
86841,2016,CA,8244.0
86842,2016,CA,6864.0
86843,2016,CA,15349.0
86844,2016,CA,5372.0
86845,2016,CA,8846.0
86846,2016,CA,36557.0
86847,2016,CA,15303.0
86848,2016,CA,17141.0
86849,2016,CA,10470.0
86850,2016,VA,18367.0
86851,2016,VA,10131.0
86852,2016,CO,6511.0
86853,2016,CO,6309.0
86854,2016,CO,10310.0
86855,2016,DE,9280.0
86856,2016,FL,5795.0
86857,2016,FL,526.0
86858,2016,FL,3112.0
86859,2016,FL,10657.0
86860,2016,IL,82909.0
86861,2016,IL,13287.0
86862,2016,IL,16977.0
86863,2016,IN,8799.0
86864,2016,MA,5616.0
86865,2016,MI,11520.0
86866,2016,MN,12529.0
86867,2016,MO,0.0
86868,2016,NJ,6258.0
86869,2016,NY,13067.0
86870,2016,NY,6386.0
86871,2016,OH,10933.0
86872,2016,OR,15539.0
86873,2016,TX,7500.0
86874,2016,TX,4721.0
86875,2016,TX,12857.0
86876,2016,UT,7290.0
86877,2016,WA,7818.0
86878,2016,WI,7354.0
86879,2016,IN,17975.0
86880,2016,FL,18058.0
86881,2016,VA,18433.0
86882,2016,OH,17654.0
86883,2016,CA,17407.0
86884,2016,TN,16559.0
86885,2016,TX,14514.0
86886,2016,SC,16042.0
86887,2016,CO,16200.0
86888,2016,MI,17922.0
86889,2016,NV,16750.0
86890,2016,CA,11286.0
86891,2016,CA,40872.0
86892,2016,DC,23003.0
86893,2016,NV,27763.0
86894,2016,WI,12214.0
86895,2016,WI,11809.0
86896,2016,TX,6727.0
86897,2016,TX,7573.0
86898,2016,TX,11539.0
86899,2016,TX,11577.0
86900,2016,DC,21003.0
86901,2016,NC,5636.0
86902,2016,SC,9006.0
86903,2016,SC,8860.0
86904,2016,NM,10319.0
86905,2016,MO,9693.0
86906,2016,IN,7616.0
86907,2016,WA,8963.0
86908,2016,CA,12367.0
86909,2016,MI,8749.0
86910,2016,IN,7695.0
86911,2016,OH,7544.0
86912,2016,MI,8437.0
86913,2016,TX,6400.0
86914,2016,IL,13732.0
86915,2016,TX,16089.0
86916,2016,TX,13617.0
86917,2016,FL,13812.0
86918,2016,TX,15937.0
86919,2016,CO,20313.0
86920,2016,RI,3249.0
86921,2016,TX,4505.0
86922,2016,PA,7625.0
86923,2016,CA,708.0
86924,2016,NY,14274.0
86925,2016,NY,16300.0
86926,2016,CA,674.0
86927,2016,MI,23242.0
86928,2016,CA,7373.0
86929,2016,ID,9555.0
86930,2016,TX,7572.0
86931,2016,TX,13406.0
86932,2016,NY,15226.0
86933,2016,MN,23987.0
86934,2016,NH,18601.0
86935,2016,MA,19490.0
86936,2016,PA,17037.0
86937,2016,CT,1154.0
86938,2016,TX,7777.0
86939,2016,FL,6493.0
86940,2016,NJ,6602.0
86941,2016,CA,11380.0
86942,2016,PR,1241.0
86943,2016,CT,7701.0
86944,2016,FL,5721.0
86945,2016,TN,5730.0
86946,2016,CA,7918.0
86947,2016,CO,10907.0
86948,2016,IL,22315.0
86949,2016,HI,18926.0
86950,2016,NC,7072.0
86951,2016,LA,16193.0
86952,2016,FL,9745.0
86953,2016,ID,7136.0
86954,2016,NC,12689.0
86955,2016,GA,11372.0
86956,2016,SC,12740.0
86957,2016,GA,16982.0
86958,2016,SC,18078.0
86959,2016,OR,8628.0
86960,2016,VA,22403.0
86961,2016,ID,20022.0
86962,2016,OH,6408.0
86963,2016,AZ,12591.0
86964,2016,VA,20883.0
86965,2016,MO,11509.0
86966,2016,WA,11240.0
86967,2016,NC,12353.0
86968,2016,FL,12515.0
86969,2016,TX,10746.0
86970,2016,AR,7174.0
86971,2016,MO,11487.0
86972,2016,FL,10883.0
86973,2016,NY,7858.0
86974,2016,AZ,8280.0
86975,2016,NC,7170.0
86976,2016,PA,15685.0
86977,2016,OH,8916.0
86978,2016,TN,7308.0
86979,2016,NC,7797.0
86980,2016,CA,14915.0
86981,2016,NY,26470.0
86982,2016,CA,4357.0
86983,2016,PA,11189.0
86984,2016,PA,9557.0
86985,2016,CA,7231.0
86986,2016,GA,9473.0
86987,2016,FL,2372.0
86988,2016,CA,4611.0
86989,2016,CA,11109.0
86990,2016,UT,8222.0
86991,2016,FL,8619.0
86992,2016,NH,8041.0
86993,2016,FL,3335.0
86994,2016,MI,2980.0
86995,2016,TN,9489.0
86996,2016,HI,353837.0
86997,2016,UT,7636.0
86998,2016,NY,7941.0
86999,2016,SC,13751.0
87000,2016,MD,9189.0
87001,2016,TX,4898.0
87002,2016,CA,2941.0
87003,2016,VA,11323.0
87004,2016,MO,11725.0
87005,2016,NV,21454.0
87006,2016,VA,5946.0
87007,2016,SC,4011.0
87008,2016,NC,5932.0
87009,2016,UT,8863.0
87010,2016,CA,2794.0
87011,2016,NC,2279.0
87012,2016,MO,6778.0
87013,2016,MN,12152.0
87014,2016,NM,9099.0
87015,2016,TN,11481.0
87016,2016,MO,4112.0
87017,2016,IL,11427.0
87018,2016,HI,9922.0
87019,2016,CA,7703.0
87020,2016,PR,7254.0
87021,2016,CA,6612.0
87022,2016,ID,6186.0
87023,2016,FL,637.0
87024,2016,CO,5262.0
87025,2016,CA,8512.0
87026,2016,ME,5575.0
87027,2016,AZ,20281.0
87028,2016,KY,2933.0
87029,2016,IA,5500.0
87030,2016,TX,7359.0
87031,2016,KY,3632.0
87032,2016,NY,18357.0
87033,2016,WI,11842.0
87034,2016,TX,5671.0
87035,2016,KS,9109.0
87036,2016,CO,5561.0
87037,2016,CA,13540.0
87038,2016,NY,10467.0
87039,2016,NJ,6093.0
87040,2016,CA,10603.0
87041,2016,NJ,3265.0
87042,2016,WI,9814.0
87043,2016,FL,8445.0
87044,2016,MI,16632.0
87045,2016,WI,7858.0
87046,2016,IN,9534.0
87047,2016,UT,7078.0
87048,2016,MO,8603.0
87049,2016,MI,2699.0
87050,2016,CO,11709.0
87051,2016,ME,21887.0
87052,2016,CA,14129.0
87053,2016,OH,5748.0
87054,2016,NV,9184.0
87055,2016,IN,8045.0
87056,2016,AL,3355.0
87057,2016,FL,16477.0
87058,2016,ME,23703.0
87059,2016,IL,1888.0
87060,2016,CA,10834.0
87061,2016,WA,7096.0
87062,2016,IL,16597.0
87063,2016,CO,9750.0
87064,2016,CO,12643.0
87065,2016,CA,7476.0
87066,2016,IL,10538.0
87067,2016,CA,14229.0
87068,2016,NC,14887.0
87069,2016,MD,16115.0
87070,2016,MS,5650.0
87071,2016,UT,14670.0
87072,2016,OK,14429.0
87073,2016,CO,14313.0
87074,2016,MO,14463.0
87075,2016,CO,11839.0
87076,2016,WI,20908.0
87077,2016,MA,13187.0
87078,2016,MO,22879.0
87079,2016,TX,22953.0
87080,2016,CA,14303.0
87081,2016,NY,10788.0
87082,2016,CA,14298.0
87083,2016,TX,7166.0
87084,2016,AR,10385.0
87085,2016,MD,9187.0
87086,2016,TX,15410.0
87087,2016,FL,14332.0
87088,2016,TN,17478.0
87089,2016,AR,18374.0
87090,2016,MI,15578.0
87091,2016,FL,7789.0
87092,2016,IL,10538.0
87093,2016,VA,8237.0
87094,2016,IN,12145.0
87095,2016,TN,11943.0
87096,2016,TX,7875.0
87097,2016,IN,12911.0
87098,2016,VA,13270.0
87099,2016,OH,16665.0
87100,2016,TX,6514.0
87101,2016,GA,4580.0
87102,2016,ID,18962.0
87103,2016,SC,10949.0
87104,2016,SC,9145.0
87105,2016,SC,9842.0
87106,2016,GA,20916.0
87107,2016,TX,12929.0
87108,2016,MI,19585.0
87109,2016,OR,4934.0
87110,2016,OR,6374.0
87111,2016,NC,18392.0
87112,2016,KY,2480.0
87113,2016,PR,647.0
87114,2016,FL,10952.0
87115,2016,CA,10935.0
87116,2016,CA,8594.0
87117,2016,TX,1245.0
87118,2016,LA,7341.0
87119,2016,CA,9657.0
87120,2016,MA,18938.0
87121,2016,OH,7420.0
87122,2016,NV,11482.0
87123,2016,AZ,7655.0
87124,2016,AZ,7690.0
87125,2016,CO,11403.0
87126,2016,CO,7628.0
87127,2016,TX,8833.0
87128,2016,PR,1762.0
87129,2016,PR,539.0
87130,2016,PA,8108.0
87131,2016,AZ,11591.0
87132,2016,OK,13590.0
87133,2016,IL,16432.0
87134,2016,NJ,16711.0
87135,2016,LA,11094.0
87136,2016,LA,9911.0
87137,2016,CA,13317.0
87138,2016,TN,6829.0
87139,2016,CA,10905.0
87140,2016,KS,13161.0
87141,2016,WI,11186.0
87142,2016,AL,9809.0
87143,2016,GA,1117.0
87144,2016,TX,5790.0
87145,2016,CA,2661.0
87146,2016,IL,10811.0
87147,2016,AZ,15823.0
87148,2016,MN,14138.0
87149,2016,FL,31244.0
87150,2016,TX,20676.0
87151,2016,SC,19581.0
87152,2016,CA,15424.0
87153,2016,MN,17044.0
87154,2016,AZ,14089.0
87155,2016,ID,19022.0
87156,2016,AZ,7168.0
87157,2016,UT,7555.0
87158,2016,FL,7743.0
87159,2016,FL,10181.0
87160,2016,PA,8003.0
87161,2016,IA,10722.0
87162,2016,NJ,7889.0
87163,2016,NY,8328.0
87164,2016,OK,10555.0
87165,2016,GA,10661.0
87166,2016,MS,12756.0
87167,2016,CA,43915.0
87168,2016,GA,7855.0
87169,2016,AL,11224.0
87170,2016,TX,4764.0
87171,2016,VA,12046.0
87172,2016,WA,14215.0
87173,2016,OK,10780.0
87174,2016,MA,9938.0
87175,2016,CA,9096.0
87176,2016,MN,14038.0
87177,2016,NV,8580.0
87178,2016,GA,17001.0
87179,2016,GA,16063.0
87180,2016,MO,11277.0
87181,2016,WV,
87182,2016,NY,11033.0
87183,2016,WI,7637.0
87184,2016,NY,15565.0
87185,2016,NJ,0.0
87186,2016,MS,11430.0
87187,2016,NJ,11747.0
87188,2016,FL,17662.0
87189,2016,TX,9759.0
87190,2016,UT,15288.0
87191,2016,CA,9125.0
87192,2016,NY,46075.0
87193,2016,IL,22122.0
87194,2016,SC,12201.0
87195,2016,FL,11044.0
87196,2016,NC,8951.0
87197,2016,NY,357.0
87198,2016,IN,8568.0
87199,2016,MO,9204.0
87200,2016,OK,18714.0
87201,2016,TX,9655.0
87202,2016,TN,12276.0
87203,2016,SC,8122.0
87204,2016,CA,30574.0
87205,2016,PR,6353.0
87206,2016,IL,27964.0
87207,2016,TX,7318.0
87208,2016,CA,22995.0
87209,2016,OH,17131.0
87210,2016,CA,13194.0
87211,2016,FL,7224.0
87212,2016,UT,1934.0
87213,2016,GA,23313.0
87214,2016,IN,22393.0
87215,2016,TX,10831.0
87216,2016,AZ,18540.0
87217,2016,LA,11868.0
87218,2016,FL,11784.0
87219,2016,TX,11197.0
87220,2016,FL,12796.0
87221,2016,VA,8268.0
87222,2016,TX,10857.0
87223,2016,TX,17061.0
87224,2016,VA,10672.0
87225,2016,WV,8068.0
87226,2016,UT,8782.0
87227,2016,TX,17921.0
87228,2016,TX,15838.0
87229,2016,TX,9053.0
87230,2016,NY,13415.0
87231,2016,CA,15500.0
87232,2016,IL,2690.0
87233,2016,FL,5258.0
87234,2016,NY,5041.0
87235,2016,CA,5811.0
87236,2016,FL,3754.0
87237,2016,KY,3741.0
87238,2016,TX,4010.0
87239,2016,TX,4712.0
87240,2016,VA,8792.0
87241,2016,TX,8829.0
87242,2016,CO,12086.0
87243,2016,CA,15559.0
87244,2016,MD,24176.0
87245,2016,NY,3425.0
87246,2016,OH,10819.0
87247,2016,IL,4753.0
87248,2016,OH,10689.0
87249,2016,NJ,2333.0
87250,2016,UT,6643.0
87251,2016,NY,8532.0
87252,2016,TX,11662.0
87253,2016,MA,5307.0
87254,2016,CA,15218.0
87255,2016,AZ,6016.0
87256,2016,FL,10798.0
87257,2016,CA,1545.0
87258,2016,CA,3888.0
87259,2016,AL,7177.0
87260,2016,FL,15317.0
87261,2016,CO,9547.0
87262,2016,NV,8283.0
87263,2016,ID,6551.0
87264,2016,ID,5567.0
87265,2016,NY,12571.0
87266,2016,GA,9315.0
87267,2016,TX,10143.0
87268,2016,KS,4532.0
87269,2016,CA,7829.0
87270,2016,FL,6327.0
87271,2016,GA,19708.0
87272,2016,ID,4001.0
87273,2016,FL,9532.0
87274,2016,CO,10269.0
87275,2016,KS,9286.0
87276,2016,UT,8650.0
87277,2016,MI,4587.0
87278,2016,TX,22848.0
87279,2016,UT,13812.0
87280,2016,NE,13416.0
87281,2016,MN,15287.0
87282,2016,TX,14601.0
87283,2016,GA,9791.0
87284,2016,TX,11039.0
87285,2016,NC,9914.0
87286,2016,CA,13857.0
87287,2016,NJ,12860.0
87288,2016,KS,8143.0
87289,2016,KS,12599.0
87290,2016,WA,10885.0
87291,2016,RI,16608.0
87292,2016,VA,4733.0
87293,2016,CA,1207.0
87294,2016,PA,17414.0
87295,2016,NJ,16310.0
87296,2016,MI,71222.0
87297,2016,FL,14570.0
87298,2016,OR,18246.0
87299,2016,IN,16713.0
87300,2016,GA,15097.0
87301,2016,KS,21245.0
87302,2016,IL,18671.0
87303,2016,OH,40337.0
87304,2016,PA,6515.0
87305,2016,NJ,3534.0
87306,2016,CA,7777.0
87307,2016,CO,13703.0
87308,2016,CA,18384.0
87309,2016,CA,6455.0
87310,2016,CA,8353.0
87311,2016,NY,8557.0
87312,2016,NC,27496.0
87313,2016,ME,7193.0
87314,2016,TX,13008.0
87315,2016,OH,14211.0
87316,2016,NY,10801.0
87317,2016,SC,15741.0
87318,2016,TX,10248.0
87319,2016,PA,9280.0
87320,2016,FL,11616.0
87321,2016,KY,4267.0
87322,2016,MN,14876.0
87323,2016,PA,16224.0
87324,2016,OR,10539.0
87325,2016,CA,11193.0
87326,2016,GA,31782.0
87327,2016,MD,9365.0
87328,2016,VA,4978.0
87329,2016,MO,3969.0
87330,2016,AZ,8125.0
87331,2016,CA,8989.0
87332,2016,OH,17794.0
87333,2016,IL,11122.0
87334,2016,OH,7046.0
87335,2016,OH,8113.0
87336,2016,KY,8418.0
87337,2016,FL,5740.0
87338,2016,KS,20271.0
87339,2016,MD,3731.0
87340,2016,MI,11889.0
87341,2016,CT,6176.0
87342,2016,MI,12219.0
87343,2016,CA,2029.0
87344,2016,CO,45613.0
87345,2016,NC,19073.0
87346,2016,TX,4634.0
87347,2016,TX,5065.0
87348,2016,FL,7241.0
87349,2016,FL,24642.0
87350,2016,MO,5969.0
87351,2016,TX,11888.0
87352,2016,CT,17750.0
87353,2016,TX,1276.0
87354,2016,AR,9135.0
87355,2016,VA,10691.0
87356,2016,OK,1263.0
87357,2016,AL,9672.0
87358,2016,UT,5432.0
87359,2016,MD,5656.0
87360,2016,TX,123.0
87361,2016,PA,15438.0
87362,2016,WV,13885.0
87363,2016,MO,4876.0
87364,2016,CA,4113.0
87365,2016,IL,15823.0
87366,2016,NY,46887.0
87367,2016,UT,7992.0
87368,2016,DC,6077.0
87369,2016,CA,2252.0
87370,2016,WI,32018.0
87371,2016,GA,4975.0
87372,2016,GA,8148.0
87373,2016,NY,6587.0
87374,2016,CA,3799.0
87375,2016,CA,2230.0
87376,2016,MD,9125.0
87377,2016,TN,2421.0
87378,2016,CA,6657.0
87379,2016,NY,13503.0
87380,2016,FL,6356.0
87381,2016,UT,6187.0
87382,2016,CA,11789.0
87383,2016,CA,5174.0
87384,2016,NY,8611.0
87385,2016,FL,2889.0
87386,2016,TX,4728.0
87387,2016,NY,2839.0
87388,2016,TN,11484.0
87389,2016,ME,6565.0
87390,2016,FL,8590.0
87391,2016,NC,0.0
87392,2016,CA,59902.0
87393,2016,CA,5534.0
87394,2016,TX,3761.0
87395,2016,NY,9986.0
87396,2016,NJ,4965.0
87397,2016,NJ,12460.0
87398,2016,NJ,11292.0
87399,2016,UT,6313.0
87400,2016,LA,15412.0
87401,2016,CA,10897.0
87402,2016,FL,25845.0
87403,2016,NJ,11149.0
87404,2016,MO,6918.0
87405,2016,VA,15066.0
87406,2016,CA,0.0
87407,2016,OH,7916.0
87408,2016,CA,11677.0
87409,2016,CT,5007.0
87410,2016,MI,12339.0
87411,2016,FL,15036.0
87412,2016,TX,15439.0
87413,2016,FL,8796.0
87414,2016,OK,14403.0
87415,2016,GA,9867.0
87416,2016,NC,15623.0
87417,2016,IL,9347.0
87418,2016,IL,9623.0
87419,2016,MO,13866.0
87420,2016,NY,10459.0
87421,2016,CA,10650.0
87422,2016,IN,8337.0
87423,2016,KY,8195.0
87424,2016,WV,8633.0
87425,2016,MO,8389.0
87426,2016,TX,8469.0
87427,2016,CA,5920.0
87428,2016,MO,8522.0
87429,2016,TX,14608.0
87430,2016,FL,8215.0
87431,2016,ID,5763.0
87432,2016,CA,7892.0
87433,2016,MO,15378.0
87434,2016,MD,10515.0
87435,2016,GA,10486.0
87436,2016,GA,3049.0
87437,2016,IL,10129.0
87438,2016,CO,7894.0
87439,2016,WA,13238.0
87440,2016,NY,14223.0
87441,2016,TX,4714.0
87442,2016,IN,4278.0
87443,2016,ND,22399.0
87444,2016,NV,9401.0
87445,2016,OK,3038.0
87446,2016,OK,2478.0
87447,2016,CA,10728.0
87448,2016,TX,14145.0
87449,2016,TX,15103.0
87450,2016,TX,13479.0
87451,2016,TX,15782.0
87452,2016,MN,14714.0
87453,2016,MO,14373.0
87454,2016,KS,14967.0
87455,2016,IN,15247.0
87456,2016,OR,15028.0
87457,2016,MO,9440.0
87458,2016,NY,18799.0
87459,2016,AZ,17846.0
87460,2016,CA,15901.0
87461,2016,CO,14581.0
87462,2016,FL,14654.0
87463,2016,GA,12223.0
87464,2016,IL,19278.0
87465,2016,IN,18088.0
87466,2016,MI,19220.0
87467,2016,MN,10518.0
87468,2016,MO,18031.0
87469,2016,NV,17565.0
87470,2016,NJ,18849.0
87471,2016,NC,18315.0
87472,2016,OH,12630.0
87473,2016,OK,17187.0
87474,2016,OR,17892.0
87475,2016,PA,18527.0
87476,2016,TN,17642.0
87477,2016,TX,18522.0
87478,2016,VA,17803.0
87479,2016,WA,18926.0
87480,2016,WI,18426.0
87481,2016,GA,4649.0
87482,2016,GA,1455.0
87483,2016,MA,13640.0
87484,2016,TX,9554.0
87485,2016,NJ,11641.0
87486,2016,TX,5795.0
87487,2016,TX,13472.0
87488,2016,AZ,9117.0
87489,2016,CA,1299.0
87490,2016,OH,743.0
87491,2016,TX,5909.0
87492,2016,GA,1483.0
87493,2016,PA,8737.0
87494,2016,NJ,7505.0
87495,2016,AZ,13203.0
87496,2016,LA,1475.0
87497,2016,CA,42585.0
87498,2016,IL,4384.0
87499,2016,OK,155.0
87500,2016,DC,2339300.0
87501,2016,TX,6554.0
87502,2016,IL,9753.0
87503,2016,SC,8304.0
87504,2016,PA,7031.0
87505,2016,LA,7112.0
87506,2016,LA,7627.0
87507,2016,CA,11543.0
87508,2016,NY,18143.0
87509,2016,NC,2715.0
87510,2016,CA,24859.0
87511,2016,FL,4573.0
87512,2016,MI,18098.0
87513,2016,TX,4919.0
87514,2016,OK,214.0
87515,2016,TX,177.0
87516,2016,RI,27638.0
87517,2016,PR,6471.0
87518,2016,CA,1205.0
87519,2016,IN,8864.0
87520,2016,GA,6333.0
87521,2016,OH,620.0
87522,2016,OK,5601.0
87523,2016,FL,7476.0
87524,2016,FL,16793.0
87525,2016,NY,8855.0
87526,2016,OK,159.0
87527,2016,VA,4637.0
87528,2016,TX,10409.0
87529,2016,TN,7080.0
87530,2016,PA,9614.0
87531,2016,FL,7310.0
87532,2016,VA,5014.0
87533,2016,WI,8453.0
87534,2016,VA,6566.0
87535,2016,VA,10781.0
87536,2016,PA,4808.0
87537,2016,NY,1090.0
87538,2016,NY,5317.0
87539,2016,FL,6508.0
87540,2016,CA,27260.0
87541,2016,TN,10156.0
87542,2016,FL,2223.0
87543,2016,FL,3715.0
87544,2016,IL,16071.0
87545,2016,OH,3528.0
87546,2016,LA,6653.0
87547,2016,LA,291.0
87548,2016,CA,7067.0
87549,2016,NV,16820.0
87550,2016,AL,45989.0
87551,2016,IL,9588.0
87552,2016,CA,22172.0
87553,2016,NY,11277.0
87554,2016,NC,1072.0
87555,2016,FL,5260.0
87556,2016,TX,11352.0
87557,2016,MA,6211.0
87558,2016,KY,4722.0
87559,2016,FL,11530.0
87560,2016,IL,6732.0
87561,2016,MI,7760.0
87562,2016,IN,6312.0
87563,2016,MI,6115.0
87564,2016,CT,8810.0
87565,2016,TX,2327.0
87566,2016,TX,10870.0
87567,2016,TX,118.0
87568,2016,AZ,10811.0
87569,2016,FL,11254.0
87570,2016,FL,2383.0
87571,2016,LA,4472.0
87572,2016,CA,9769.0
87573,2016,FL,
87574,2016,WA,12950.0
87575,2016,NJ,12939.0
87576,2016,KY,9721.0
87577,2016,IN,8893.0
87578,2016,TN,8529.0
87579,2016,CA,20568.0
87580,2016,CA,8854.0
87581,2016,NY,10215.0
87582,2016,UT,5081.0
87583,2016,FL,598.0
87584,2016,TN,9655.0
87585,2016,TX,9840.0
87586,2016,AZ,12246.0
87587,2016,AR,6079.0
87588,2016,CA,10692.0
87589,2016,CO,8629.0
87590,2016,FL,9221.0
87591,2016,GA,9098.0
87592,2016,LA,7077.0
87593,2016,MI,7595.0
87594,2016,MO,6619.0
87595,2016,NV,9011.0
87596,2016,NC,9533.0
87597,2016,OK,8083.0
87598,2016,TN,8618.0
87599,2016,TX,8409.0
87600,2016,VA,10609.0
87601,2016,PA,9993.0
87602,2016,OH,3549.0
87603,2016,WA,7478.0
87604,2016,PR,2378.0
87605,2016,NY,6036.0
87606,2016,OH,2018.0
87607,2016,AZ,6346.0
87608,2016,TX,7942.0
87609,2016,VA,17692.0
87610,2016,WV,2948.0
87611,2016,OR,4604.0
87612,2016,FL,7072.0
87613,2016,TX,2693.0
87614,2016,NY,10413.0
87615,2016,OH,6130.0
87616,2016,TX,4690.0
87617,2016,AZ,5600.0
87618,2016,GA,3829.0
87619,2016,GA,6372.0
87620,2016,IL,15732.0
87621,2016,OR,1368.0
87622,2016,GA,1250.0
87623,2016,GA,8500.0
87624,2016,PA,11274.0
87625,2016,MD,10305.0
87626,2016,CA,18596.0
87627,2016,FL,3717.0
87628,2016,TX,15533.0
87629,2016,SD,16330.0
87630,2016,AZ,9462.0
87631,2016,FL,2013.0
87632,2016,FL,442.0
87633,2016,TX,10704.0
87634,2016,FL,8366.0
87635,2016,FL,6266.0
87636,2016,PA,10435.0
87637,2016,CA,1978.0
87638,2016,CA,2290.0
87639,2016,PR,3404.0
87640,2016,GA,2505.0
87641,2016,WA,5156.0
87642,2016,FL,3167.0
87643,2016,CA,4015.0
87644,2016,CA,20404.0
87645,2016,CA,7245.0
87646,2016,FL,1531.0
87647,2016,TX,6777.0
87648,2016,CA,7273.0
87649,2016,LA,2055.0
87650,2016,CA,9202.0
87651,2016,RI,10513.0
87652,2016,AR,3122.0
87653,2016,CT,3806.0
87654,2016,AR,4345.0
87655,2016,AR,8058.0
87656,2016,FL,6157.0
87657,2016,NY,2780.0
87658,2016,TX,9000.0
87659,2016,PA,24068.0
87660,2016,TX,7723.0
87661,2016,TX,21575.0
87662,2016,LA,15059.0
87663,2016,NY,8532.0
87664,2016,NY,16659.0
87665,2016,NY,56046.0
87666,2016,NY,0.0
87667,2016,CA,11534.0
87668,2016,PA,6500.0
87669,2016,NE,
87670,2016,CA,4804.0
87671,2016,CA,4628.0
87672,2016,FL,115.0
87673,2016,KY,3971.0
87674,2016,CA,3955.0
87675,2016,NY,2198.0
87676,2016,WV,270.0
87677,2016,UT,4035.0
87678,2016,FL,24585.0
87679,2016,CA,1704.0
87680,2016,OH,4123.0
87681,2016,MN,5742.0
87682,2016,CA,
87683,2016,WI,3022.0
87684,2016,MI,1616.0
87685,2016,IL,17487.0
87686,2016,FL,13043.0
87687,2016,CA,18724.0
87688,2016,NY,16480.0
87689,2016,NY,15802.0
87690,2016,WV,3641.0
87691,2016,NY,19314.0
87692,2016,DC,10537.0
87693,2016,CA,44424.0
87694,2016,TN,1693.0
87695,2016,WI,13665.0
87696,2016,NY,17239.0
87697,2016,CA,36238.0
87698,2016,CA,3330.0
87699,2016,TX,6890.0
87700,2016,FL,17500.0
87701,2016,FL,5400.0
87702,2016,TN,7073.0
87703,2016,CA,10204.0
87704,2016,OK,10142.0
87705,2016,PR,
87706,2016,VA,5832.0
87707,2016,CA,24261.0
87708,2016,AR,210.0
87709,2016,GA,9732.0
87710,2016,AL,6907.0
87711,2016,TN,3356.0
87712,2016,NJ,
87713,2016,NJ,
87714,2016,IN,8326.0
87715,2016,TX,4707.0
87716,2016,TX,16955.0
87717,2016,TX,2748.0
87718,2016,AZ,1300.0
87719,2016,PA,
87720,2016,GA,6219.0
87721,2016,NE,4599.0
87722,2016,AZ,17468.0
87723,2016,NY,5964.0
87724,2016,NY,7888.0
87725,2016,TN,13828.0
87726,2016,NV,23211.0
87727,2016,MI,24078.0
87728,2016,NJ,26461.0
87729,2016,CA,20116.0
87730,2016,WI,
87731,2016,TN,22715.0
87732,2016,LA,13077.0
87733,2016,TX,389.0
87734,2016,MI,2082.0
87735,2016,GA,24015.0
87736,2016,MA,16936.0
87737,2016,LA,
87738,2016,GA,2121.0
87739,2016,TX,4019.0
87740,2016,TX,6819.0
87741,2016,AZ,10393.0
87742,2016,OH,10762.0
87743,2016,FL,26122.0
87744,2016,TX,4449.0
87745,2016,WA,9710.0
87746,2016,OH,16051.0
87747,2016,OH,16213.0
87748,2016,NV,
87749,2016,FL,14478.0
87750,2016,FL,13511.0
87751,2016,FL,13130.0
87752,2016,FL,13501.0
87753,2016,FL,13217.0
87754,2016,FL,13934.0
87755,2016,FL,16739.0
87756,2016,FL,15280.0
87757,2016,FL,13980.0
87758,2016,FL,10942.0
87759,2016,AZ,8239.0
87760,2016,TX,5298.0
87761,2016,WI,9522.0
87762,2016,ME,13626.0
87763,2016,IL,
87764,2016,MS,10120.0
87765,2016,CA,
87766,2016,WA,12503.0
87767,2016,LA,1822.0
87768,2016,FL,8032.0
87769,2016,CA,2643.0
87770,2016,LA,15348.0
87771,2016,CA,19074.0
87772,2016,MD,
87773,2016,AL,
87774,2016,AL,
87775,2016,AL,
87776,2016,AL,
87777,2016,AL,
87778,2016,AR,
87779,2016,AR,
87780,2016,TN,
87781,2016,AR,
87782,2016,AR,
87783,2016,AR,
87784,2016,OK,
87785,2016,AR,
87786,2016,AZ,
87787,2016,CA,
87788,2016,CA,
87789,2016,CA,
87790,2016,CA,
87791,2016,CA,
87792,2016,CA,
87793,2016,CA,
87794,2016,CA,
87795,2016,CA,
87796,2016,CA,
87797,2016,UT,
87798,2016,UT,
87799,2016,CA,
87800,2016,CA,
87801,2016,CA,
87802,2016,CA,
87803,2016,CA,
87804,2016,CA,
87805,2016,CA,
87806,2016,CA,
87807,2016,CA,
87808,2016,CA,
87809,2016,CA,
87810,2016,WA,
87811,2016,CA,
87812,2016,CA,
87813,2016,CA,
87814,2016,CA,
87815,2016,VA,
87816,2016,CA,
87817,2016,CA,
87818,2016,CA,
87819,2016,CA,
87820,2016,CA,
87821,2016,CA,
87822,2016,CA,
87823,2016,CA,
87824,2016,CA,
87825,2016,CA,
87826,2016,CA,
87827,2016,CA,
87828,2016,CA,
87829,2016,CA,
87830,2016,CA,
87831,2016,CA,
87832,2016,CA,
87833,2016,CA,
87834,2016,CA,
87835,2016,CA,
87836,2016,CA,
87837,2016,CA,
87838,2016,CA,
87839,2016,CA,
87840,2016,CA,
87841,2016,CA,
87842,2016,CA,
87843,2016,CA,
87844,2016,CA,
87845,2016,CA,
87846,2016,CA,
87847,2016,CA,
87848,2016,CA,
87849,2016,CA,
87850,2016,CA,
87851,2016,CA,
87852,2016,CA,
87853,2016,CA,
87854,2016,CO,
87855,2016,MD,
87856,2016,CT,
87857,2016,CT,
87858,2016,CT,
87859,2016,CT,
87860,2016,CT,
87861,2016,CT,
87862,2016,MA,
87863,2016,MA,
