,NOTFIRSTGEN_DEBT_MDN,FIRSTGEN_DEBT_MDN
106071,12000.0,12000.0
106072,13000.0,17835.0
106073,6500.0,6650.0
106074,13500.0,12447.0
106075,17500.0,16816.0
106076,16822.0,16330.0
106077,12424.0,9500.0
106078,,
106079,4876.0,5500.0
106080,19000.0,21000.0
106081,,
106082,11640.0,9500.0
106083,11640.0,9500.0
106084,,
106085,5447.0,7429.0
106086,5600.0,5500.0
106087,,
106088,10500.0,10406.0
106089,18758.0,19000.0
106090,18875.0,16963.0
106091,,
106092,18227.0,10500.0
106093,15935.0,16250.0
106094,5625.0,5767.0
106095,18792.0,25000.0
106096,15750.0,16625.0
106097,23000.0,21500.0
106098,7000.0,9000.0
106099,16750.0,18500.0
106100,5500.0,5600.0
106101,16666.0,16891.0
106102,16501.0,17500.0
106103,5500.0,6500.0
106104,21500.0,21959.0
106105,11000.0,12000.0
106106,19935.0,18000.0
106107,14000.0,14750.0
106108,18813.0,20000.0
106109,,
106110,,
106111,9356.0,7636.0
106112,5500.0,7000.0
106113,19788.0,16050.0
106114,9500.0,9500.0
106115,19000.0,18320.0
106116,6571.0,6929.0
106117,16557.0,17617.0
106118,,
106119,4775.0,5500.0
106120,8966.0,10334.0
106121,5500.0,5500.0
106122,15000.0,16051.0
106123,7125.0,7125.0
106124,19500.0,23000.0
106125,20000.0,15000.0
106126,,
106127,7662.0,8392.0
106128,9125.0,7511.0
106129,25166.0,21054.0
106130,19500.0,17033.0
106131,14861.0,13000.0
106132,23250.0,21500.0
106133,,
106134,21125.0,20500.0
106135,11955.0,11745.0
106136,,
106137,,
106138,,
106139,14878.0,12667.0
106140,9500.0,15639.0
106141,6000.0,7000.0
106142,5500.0,5730.0
106143,,
106144,12520.0,12000.0
106145,,
106146,19500.0,20500.0
106147,5500.0,7751.0
106148,17417.0,18000.0
106149,17500.0,15000.0
106150,18294.0,19500.0
106151,,
106152,,
106153,19250.0,17250.0
106154,22856.0,24500.0
106155,15000.0,17113.0
106156,19500.0,17979.0
106157,5500.0,6476.0
106158,8625.0,8512.0
106159,11327.0,9794.0
106160,8478.0,6990.0
106161,13000.0,13096.0
106162,,
106163,15688.0,15625.0
106164,7917.0,9489.0
106165,6450.0,6870.0
106166,7547.0,9500.0
106167,6368.0,7246.0
106168,19000.0,20000.0
106169,9500.0,9500.0
106170,13523.0,14184.0
106171,7473.0,7250.0
106172,5732.0,6944.0
106173,7917.0,7917.0
106174,12749.0,13624.0
106175,6955.0,7463.0
106176,7667.0,7667.0
106177,20500.0,22083.0
106178,6334.0,6684.0
106179,6334.0,6334.0
106180,,
106181,15260.0,12500.0
106182,7024.0,7348.0
106183,5750.0,6333.0
106184,12500.0,15595.0
106185,9561.0,9624.0
106186,5864.0,5095.0
106187,10667.0,9938.0
106188,7000.0,7067.0
106189,,
106190,6674.0,6675.0
106191,14750.0,13666.0
106192,6500.0,9094.0
106193,13364.0,13364.0
106194,19000.0,19000.0
106195,7500.0,9282.0
106196,18977.0,20500.0
106197,6658.0,6631.0
106198,17500.0,15750.0
106199,9863.0,6000.0
106200,8199.0,7594.0
106201,18239.0,19000.0
106202,18000.0,19500.0
106203,6922.0,6386.0
106204,8347.0,9000.0
106205,6334.0,6652.0
106206,8550.0,8413.0
106207,7125.0,7000.0
106208,,
106209,7786.0,8579.0
106210,8135.0,9426.0
106211,19500.0,20125.0
106212,14548.0,14500.0
106213,13000.0,12500.0
106214,7802.0,7904.0
106215,14297.0,15000.0
106216,6000.0,7000.0
106217,13510.0,13000.0
106218,19500.0,21141.0
106219,8000.0,8353.0
106220,11000.0,10726.0
106221,,
106222,6412.0,6125.0
106223,,
106224,,
106225,20523.0,24250.0
106226,11850.0,12000.0
106227,,
106228,,
106229,12000.0,11750.0
106230,,
106231,11447.0,11000.0
106232,12000.0,14250.0
106233,11386.0,12750.0
106234,9500.0,11984.0
106235,14195.0,12566.0
106236,,
106237,,
106238,16649.0,16750.0
106239,,
106240,,
106241,,
106242,8750.0,6365.0
106243,,
106244,12500.0,12000.0
106245,6631.0,8083.0
106246,15000.0,14250.0
106247,,
106248,11370.0,9238.0
106249,15000.0,13500.0
106250,5500.0,5500.0
106251,,
106252,,
106253,11144.0,13002.0
106254,,
106255,16128.0,16750.0
106256,15000.0,14250.0
106257,19000.0,19000.0
106258,8251.0,6407.0
106259,8423.0,7440.0
106260,,
106261,5432.0,5750.0
106262,15000.0,14250.0
106263,15000.0,12293.0
106264,,
106265,8250.0,6211.0
106266,24750.0,22029.0
106267,8100.0,9500.0
106268,15000.0,14250.0
106269,21200.0,20691.0
106270,4144.0,5250.0
106271,25000.0,24610.0
106272,23533.0,23250.0
106273,19500.0,19500.0
106274,14603.0,19372.0
106275,19500.0,18575.0
106276,21000.0,21250.0
106277,5500.0,6500.0
106278,6666.0,7500.0
106279,,
106280,18915.0,20000.0
106281,5250.0,5250.0
106282,19500.0,22534.0
106283,12250.0,12000.0
106284,13812.0,16485.0
106285,21070.0,20290.0
106286,,
106287,4478.0,5500.0
106288,6875.0,7071.0
106289,24750.0,18622.0
106290,24500.0,25000.0
106291,5500.0,6373.0
106292,18750.0,19195.0
106293,,
106294,4500.0,5250.0
106295,4836.0,5250.0
106296,7681.0,8701.0
106297,18500.0,14250.0
106298,19000.0,21500.0
106299,,
106300,21500.0,21500.0
106301,19625.0,10250.0
106302,,
106303,5500.0,5500.0
106304,19500.0,22750.0
106305,7715.0,8326.0
106306,8250.0,9500.0
106307,6493.0,8171.0
106308,18250.0,18500.0
106309,5610.0,5937.0
106310,,
106311,15125.0,15250.0
106312,12052.0,12500.0
106313,17000.0,17500.0
106314,20902.0,18920.0
106315,15500.0,16249.0
106316,12885.0,14000.0
106317,13766.0,11965.0
106318,15983.0,16500.0
106319,14000.0,14553.0
106320,17751.0,18500.0
106321,15375.0,17000.0
106322,15500.0,16912.0
106323,12500.0,14650.0
106324,15250.0,15995.0
106325,5500.0,5500.0
106326,5985.0,5470.0
106327,5625.0,4500.0
106328,6500.0,6672.0
106329,5600.0,6500.0
106330,5528.0,5500.0
106331,5406.0,4819.0
106332,,
106333,6800.0,9500.0
106334,12000.0,12146.0
106335,,
106336,,
106337,13250.0,12000.0
106338,,
106339,,
106340,,
106341,4613.0,4250.0
106342,4613.0,4250.0
106343,,
106344,11000.0,12225.0
106345,4200.0,3000.0
106346,6750.0,6375.0
106347,,
106348,5200.0,5500.0
106349,7500.0,5500.0
106350,7500.0,5500.0
106351,10500.0,10510.0
106352,10500.0,10510.0
106353,3909.0,3967.0
106354,,
106355,,
106356,9500.0,9000.0
106357,12000.0,8125.0
106358,,
106359,10325.0,9500.0
106360,,
106361,,
106362,,
106363,4500.0,6092.0
106364,,
106365,,
106366,,
106367,,
106368,5500.0,6000.0
106369,,
106370,,
106371,,
106372,7400.0,6250.0
106373,5500.0,5500.0
106374,5500.0,5500.0
106375,2750.0,2400.0
106376,,
106377,4600.0,4500.0
106378,5500.0,5500.0
106379,7000.0,6370.0
106380,5500.0,5750.0
106381,,
106382,,
106383,5613.0,3500.0
106384,,
106385,,
106386,9000.0,9500.0
106387,5500.0,6347.0
106388,,
106389,5500.0,5500.0
106390,4500.0,4500.0
106391,5200.0,5000.0
106392,4000.0,4500.0
106393,5000.0,5000.0
106394,5000.0,5500.0
106395,2875.0,3500.0
106396,6250.0,7000.0
106397,5500.0,5500.0
106398,5000.0,5000.0
106399,5500.0,5500.0
106400,8000.0,7750.0
106401,11550.0,11750.0
106402,,
106403,,
106404,11766.0,10500.0
106405,10500.0,10510.0
106406,8000.0,7521.0
106407,,
106408,,
106409,9648.0,10000.0
106410,12000.0,7734.0
106411,15550.0,14875.0
106412,,
106413,9057.0,9094.0
106414,10325.0,9500.0
106415,,
106416,21000.0,21317.0
106417,12952.0,12994.0
106418,12500.0,12000.0
106419,9500.0,10050.0
106420,7917.0,7917.0
106421,9500.0,9500.0
106422,,
106423,,
106424,7128.0,9500.0
106425,7128.0,9500.0
106426,5499.0,6670.0
106427,14500.0,20000.0
106428,,
106429,16666.0,20791.0
106430,16666.0,20791.0
106431,16666.0,20791.0
106432,16666.0,20791.0
106433,16666.0,20791.0
106434,12500.0,14750.0
106435,9500.0,9500.0
106436,,
106437,,
106438,,
106439,8541.0,8544.0
106440,,
106441,,
106442,5875.0,5500.0
106443,,
106444,,
106445,,
106446,,
106447,,
106448,6500.0,4750.0
106449,10813.0,9500.0
106450,,
106451,,
106452,14167.0,13000.0
106453,9500.0,9500.0
106454,,
106455,5906.0,9405.0
106456,6000.0,7012.0
106457,9405.0,8250.0
106458,13364.0,13520.0
106459,,
106460,,
106461,4430.0,4500.0
106462,5500.0,5948.0
106463,,
106464,8173.0,8451.0
106465,,
106466,,
106467,,
106468,,
106469,9833.0,9500.0
106470,7621.0,7711.0
106471,12000.0,12500.0
106472,,
106473,14647.0,13000.0
106474,8313.0,7293.0
106475,9500.0,9500.0
106476,5066.0,5066.0
106477,5500.0,6333.0
106478,9000.0,8232.0
106479,20000.0,16000.0
106480,9500.0,8964.0
106481,9500.0,9500.0
106482,,
106483,,
106484,5500.0,5775.0
106485,14460.0,13543.0
106486,,
106487,,
106488,,
106489,6333.0,6333.0
106490,9500.0,8510.0
106491,19994.0,15938.0
106492,35782.0,31143.0
106493,12499.0,11847.0
106494,12499.0,11847.0
106495,6333.0,8209.0
106496,,
106497,,
106498,12667.0,12667.0
106499,7917.0,6577.0
106500,7193.0,9250.0
106501,7193.0,9250.0
106502,9833.0,9500.0
106503,,
106504,8423.0,7440.0
106505,18500.0,15754.0
106506,4000.0,4750.0
106507,18298.0,19985.0
106508,10090.0,10020.0
106509,,
106510,8344.0,8344.0
106511,,
106512,,
106513,7716.0,7716.0
106514,6902.0,7249.0
106515,6158.0,5106.0
106516,5906.0,9405.0
106517,,
106518,6251.0,6251.0
106519,8041.0,9500.0
106520,9400.0,9390.0
106521,3314.0,3500.0
106522,9585.0,9670.0
106523,,
106524,14250.0,12500.0
106525,,
106526,7500.0,5500.0
106527,7500.0,5500.0
106528,15548.0,12000.0
106529,3752.0,3938.0
106530,4121.0,3713.0
106531,15000.0,20000.0
106532,7044.0,11384.0
106533,,
106534,,
106535,,
106536,,
106537,4257.0,3756.0
106538,,
106539,,
106540,,
106541,5313.0,5915.0
106542,5465.0,5850.0
106543,,
106544,13000.0,12639.0
106545,,
106546,,
106547,,
106548,10563.0,12864.0
106549,,
106550,,
106551,9460.0,6333.0
106552,,
106553,5906.0,9405.0
106554,5750.0,9445.0
106555,,
106556,,
106557,12000.0,12000.0
106558,15000.0,15250.0
106559,8512.0,8603.0
106560,6861.0,5700.0
106561,9500.0,9500.0
106562,,
106563,,
106564,5300.0,5500.0
106565,,
106566,,
106567,6503.0,7528.0
106568,9500.0,9500.0
106569,12417.0,11250.0
106570,,
106571,,
106572,,
106573,,
106574,13184.0,12500.0
106575,,
106576,12499.0,11847.0
106577,,
106578,,
106579,8123.0,8609.0
106580,9500.0,9500.0
106581,7942.0,9450.0
106582,6365.0,6365.0
106583,,
106584,,
106585,4682.0,5500.0
106586,,
106587,12575.0,13830.0
106588,,
106589,9500.0,9500.0
106590,,
106591,,
106592,9500.0,9399.0
106593,,
106594,,
106595,9400.0,9390.0
106596,14250.0,14250.0
106597,,
106598,9500.0,8510.0
106599,,
106600,9500.0,9500.0
106601,9500.0,9500.0
106602,,
106603,,
106604,,
106605,,
106606,12000.0,12000.0
106607,,
106608,,
106609,14929.0,15124.0
106610,16500.0,18109.0
106611,,
106612,5500.0,6417.0
106613,,
106614,,
106615,6333.0,8095.0
106616,11640.0,9500.0
106617,,
106618,,
106619,9500.0,9464.0
106620,,
106621,,
106622,13302.0,10232.0
106623,7600.0,7600.0
106624,9500.0,9500.0
106625,13104.0,20000.0
106626,,
106627,,
106628,8361.0,9833.0
106629,,
106630,,
106631,7288.0,7667.0
106632,10779.0,9500.0
106633,9500.0,9500.0
106634,7193.0,9250.0
106635,9833.0,9833.0
106636,,
106637,,
106638,,
106639,,
106640,,
106641,6333.0,6333.0
106642,,
106643,6000.0,6500.0
106644,,
106645,9500.0,9474.0
106646,,
106647,,
106648,11640.0,9500.0
106649,,
106650,6365.0,6365.0
106651,,
106652,7438.0,8618.0
106653,,
106654,9500.0,9500.0
106655,,
106656,,
106657,,
106658,,
106659,,
106660,12000.0,11038.0
106661,,
106662,8618.0,8028.0
106663,3909.0,3967.0
106664,,
106665,,
106666,3615.0,3500.0
106667,,
106668,,
106669,,
106670,,
106671,,
106672,,
106673,9500.0,9500.0
106674,,
106675,9500.0,9500.0
106676,,
106677,,
106678,,
106679,9500.0,10826.0
106680,10500.0,10406.0
106681,10500.0,10406.0
106682,,
106683,,
106684,13000.0,12500.0
106685,13000.0,12500.0
106686,,
106687,,
106688,9500.0,9500.0
106689,,
106690,7306.0,8106.0
106691,,
106692,,
106693,11365.0,12243.0
106694,6333.0,6333.0
106695,13666.0,18000.0
106696,,
106697,,
106698,9380.0,9383.0
106699,,
106700,,
106701,10500.0,9500.0
106702,,
106703,20000.0,20000.0
106704,8388.0,9000.0
106705,18949.0,18472.0
106706,7600.0,7600.0
106707,5894.0,5894.0
106708,5894.0,5894.0
106709,5894.0,5894.0
106710,,
106711,9500.0,9500.0
106712,6333.0,6333.0
106713,7917.0,6733.0
106714,,
106715,,
106716,,
106717,7389.0,7345.0
106718,3833.0,6333.0
106719,,
106720,,
106721,,
106722,,
106723,,
106724,,
106725,5500.0,5500.0
106726,7662.0,8392.0
106727,,
106728,,
106729,,
106730,8000.0,6209.0
106731,,
106732,5500.0,5500.0
106733,,
106734,,
106735,9841.0,9392.0
106736,,
106737,,
106738,8354.0,6222.0
106739,,
106740,14750.0,13292.0
106741,10737.0,10506.0
106742,9500.0,9500.0
106743,9500.0,9500.0
106744,10000.0,15497.0
106745,,
106746,4500.0,4500.0
106747,5500.0,5500.0
106748,,
106749,,
106750,6333.0,6333.0
106751,9500.0,9500.0
106752,5500.0,5500.0
106753,25574.0,22722.0
106754,,
106755,13766.0,11965.0
106756,6333.0,6333.0
106757,6728.0,9385.0
106758,15000.0,16063.0
106759,,
106760,7125.0,7451.0
106761,4277.0,5500.0
106762,,
106763,,
106764,,
106765,9500.0,9428.0
106766,,
106767,6333.0,6333.0
106768,17625.0,22126.0
106769,,
106770,9500.0,9500.0
106771,,
106772,,
106773,9500.0,9500.0
106774,9500.0,9500.0
106775,30102.0,31000.0
106776,4750.0,4500.0
106777,9500.0,9500.0
106778,12387.0,18500.0
106779,7600.0,7600.0
106780,,
106781,,
106782,,
106783,,
106784,7917.0,7917.0
106785,5800.0,5800.0
106786,30500.0,30750.0
106787,4584.0,4882.0
106788,,
106789,5000.0,5500.0
106790,5500.0,5500.0
106791,,
106792,9500.0,9403.0
106793,,
106794,16506.0,23250.0
106795,5625.0,6299.0
106796,,
106797,,
106798,,
106799,9500.0,8510.0
106800,8750.0,9500.0
106801,,
106802,,
106803,,
106804,7125.0,7662.0
106805,,
106806,8250.0,8750.0
106807,18949.0,18472.0
106808,15800.0,15800.0
106809,15800.0,15800.0
106810,8444.0,8444.0
106811,6365.0,9500.0
106812,,
106813,,
106814,,
106815,8233.0,8233.0
106816,21000.0,21317.0
106817,14000.0,14000.0
106818,7600.0,7600.0
106819,7767.0,7917.0
106820,,
106821,,
106822,7983.0,8028.0
106823,12000.0,8244.0
106824,,
106825,,
106826,,
106827,,
106828,4375.0,5500.0
106829,,
106830,,
106831,,
106832,,
106833,,
106834,,
106835,,
106836,,
106837,,
106838,,
106839,5530.0,6168.0
106840,9561.0,9624.0
106841,7917.0,8028.0
106842,6333.0,6333.0
106843,9631.0,7850.0
106844,,
106845,7125.0,7662.0
106846,7135.0,8768.0
106847,16094.0,13054.0
106848,7100.0,9500.0
106849,,
106850,,
106851,,
106852,,
106853,,
106854,,
106855,,
106856,20500.0,20000.0
106857,11500.0,11500.0
106858,11640.0,9500.0
106859,9500.0,9500.0
106860,,
106861,11623.0,9904.0
106862,,
106863,11006.0,13105.0
106864,,
106865,5500.0,5500.0
106866,9500.0,9500.0
106867,,
106868,9058.0,9334.0
106869,,
106870,,
106871,14500.0,19216.0
106872,12000.0,10631.0
106873,,
106874,,
106875,9500.0,9500.0
106876,9833.0,9742.0
106877,,
106878,5500.0,5500.0
106879,9251.0,8924.0
106880,3500.0,2837.0
106881,,
106882,8028.0,8028.0
106883,11365.0,12243.0
106884,16998.0,16336.0
106885,6333.0,6333.0
106886,17500.0,15850.0
106887,5500.0,5590.0
106888,9319.0,9319.0
106889,,
106890,5948.0,7691.0
106891,,
106892,9500.0,9493.0
106893,12000.0,12000.0
106894,11000.0,12500.0
106895,9833.0,9833.0
106896,,
106897,,
106898,,
106899,,
106900,,
106901,8800.0,8500.0
106902,18013.0,19113.0
106903,7983.0,8028.0
106904,,
106905,8018.0,9500.0
106906,5500.0,7917.0
106907,,
106908,,
106909,,
106910,,
106911,,
106912,,
106913,,
106914,,
106915,,
106916,,
106917,10500.0,11189.0
106918,,
106919,,
106920,,
106921,15533.0,17050.0
106922,,
106923,,
106924,9500.0,9500.0
106925,,
106926,,
106927,12125.0,12125.0
106928,,
106929,,
106930,,
106931,,
106932,7076.0,7700.0
106933,,
106934,18750.0,16988.0
106935,,
106936,,
106937,,
106938,,
106939,,
106940,9500.0,9500.0
106941,,
106942,,
106943,,
106944,,
106945,,
106946,,
106947,,
106948,7600.0,8010.0
106949,,
106950,,
106951,6442.0,8433.0
106952,,
106953,11601.0,11135.0
106954,,
106955,9590.0,9500.0
106956,9500.0,9500.0
106957,,
106958,,
106959,,
106960,,
106961,6333.0,6333.0
106962,,
106963,,
106964,,
106965,3402.0,2700.0
106966,,
106967,,
106968,,
106969,3510.0,3521.0
106970,,
106971,,
106972,,
106973,,
106974,,
106975,,
106976,7653.0,8043.0
106977,9500.0,9500.0
106978,,
106979,,
106980,,
106981,7917.0,7917.0
106982,,
106983,,
106984,,
106985,8195.0,8500.0
106986,3402.0,2700.0
106987,3402.0,2700.0
106988,3402.0,2700.0
106989,10500.0,10406.0
106990,18949.0,18472.0
106991,6333.0,6333.0
106992,15533.0,17050.0
106993,,
106994,,
106995,,
106996,10270.0,10267.0
106997,9053.0,7652.0
106998,5500.0,5500.0
106999,,
107000,5335.0,5600.0
107001,,
107002,12000.0,9500.0
107003,7788.0,9500.0
107004,8800.0,10625.0
107005,14000.0,14000.0
107006,,
107007,,
107008,,
107009,,
107010,7193.0,9250.0
107011,,
107012,,
107013,9500.0,9500.0
107014,,
107015,,
107016,9667.0,10833.0
107017,12000.0,12000.0
107018,15815.0,12771.0
107019,,
107020,,
107021,,
107022,9500.0,9500.0
107023,,
107024,,
107025,,
107026,,
107027,8708.0,8986.0
107028,,
107029,12438.0,9500.0
107030,14250.0,13154.0
107031,,
107032,,
107033,5894.0,5894.0
107034,15531.0,19000.0
107035,10500.0,10406.0
107036,,
107037,17254.0,9834.0
107038,,
107039,,
107040,,
107041,9500.0,9500.0
107042,9625.0,10000.0
107043,11250.0,12404.0
107044,6333.0,7824.0
107045,2312.0,3801.0
107046,,
107047,,
107048,,
107049,14878.0,12667.0
107050,5948.0,7691.0
107051,8028.0,8028.0
107052,7125.0,7662.0
107053,,
107054,15533.0,17050.0
107055,,
107056,,
107057,9109.0,9080.0
107058,,
107059,,
107060,,
107061,,
107062,,
107063,,
107064,,
107065,,
107066,,
107067,,
107068,4750.0,5861.0
107069,,
107070,,
107071,9500.0,9500.0
107072,,
107073,,
107074,9500.0,11000.0
107075,,
107076,,
107077,,
107078,,
107079,12000.0,9625.0
107080,5500.0,5500.0
107081,,
107082,,
107083,,
107084,,
107085,,
107086,5893.0,5893.0
107087,18949.0,18472.0
107088,5894.0,5894.0
107089,,
107090,19994.0,15938.0
107091,11000.0,12000.0
107092,23584.0,31375.0
107093,26653.0,20792.0
107094,,
107095,,
107096,9500.0,9474.0
107097,,
107098,14998.0,13000.0
107099,9750.0,8875.0
107100,8673.0,8634.0
107101,7482.0,8472.0
107102,13766.0,11965.0
107103,13000.0,13000.0
107104,,
107105,,
107106,5500.0,5750.0
107107,9500.0,8510.0
107108,9500.0,9474.0
107109,,
107110,,
107111,,
107112,6967.0,6967.0
107113,6222.0,6222.0
107114,,
107115,,
107116,,
107117,,
107118,,
107119,9169.0,8339.0
107120,21000.0,21317.0
107121,,
107122,7086.0,8000.0
107123,,
107124,,
107125,9242.0,9500.0
107126,8185.0,9391.0
107127,5259.0,3926.0
107128,,
107129,,
107130,,
107131,,
107132,5499.0,4750.0
107133,,
107134,,
107135,7600.0,7600.0
107136,5500.0,5947.0
107137,15153.0,14750.0
107138,,
107139,30226.0,27349.0
107140,,
107141,8751.0,11167.0
107142,7666.0,9500.0
107143,5940.0,5500.0
107144,9833.0,9892.0
107145,19500.0,19500.0
107146,19500.0,19500.0
107147,19500.0,19500.0
107148,,
107149,5500.0,6039.0
107150,9500.0,9500.0
107151,24170.0,23500.0
107152,24170.0,23500.0
107153,9026.0,9188.0
107154,,
107155,9104.0,7364.0
107156,,
107157,,
107158,16229.0,19125.0
107159,12000.0,12000.0
107160,,
107161,6127.0,6333.0
107162,9833.0,9063.0
107163,10813.0,9500.0
107164,9500.0,9098.0
107165,9500.0,9403.0
107166,9500.0,9500.0
107167,10813.0,9500.0
107168,6333.0,6333.0
107169,,
107170,16820.0,16360.0
107171,12000.0,12000.0
107172,11334.0,9500.0
107173,,
107174,,
107175,,
107176,9169.0,8339.0
107177,9500.0,9500.0
107178,,
107179,,
107180,8541.0,8544.0
107181,6955.0,7463.0
107182,5500.0,5500.0
107183,16998.0,16336.0
107184,17510.0,16109.0
107185,,
107186,,
107187,14250.0,14250.0
107188,,
107189,9242.0,9500.0
107190,9242.0,9500.0
107191,,
107192,8677.0,8645.0
107193,,
107194,6333.0,9500.0
107195,,
107196,,
107197,11902.0,18250.0
107198,10008.0,9500.0
107199,,
107200,,
107201,,
107202,10500.0,9500.0
107203,,
107204,,
107205,,
107206,,
107207,,
107208,,
107209,,
107210,7600.0,7600.0
107211,9500.0,9500.0
107212,,
107213,8500.0,12450.0
107214,20000.0,19500.0
107215,7917.0,8028.0
107216,,
107217,,
107218,9500.0,9500.0
107219,9500.0,9500.0
107220,,
107221,6500.0,6000.0
107222,19500.0,18796.0
107223,,
107224,4961.0,7242.0
107225,13364.0,13520.0
107226,13364.0,13520.0
107227,,
107228,13500.0,17139.0
107229,17254.0,9834.0
107230,15000.0,16666.0
107231,,
107232,16705.0,16250.0
107233,9500.0,9500.0
107234,9500.0,9500.0
107235,10267.0,9500.0
107236,,
107237,,
107238,,
107239,6596.0,7637.0
107240,,
107241,17555.0,16638.0
107242,,
107243,5500.0,6255.0
107244,6860.0,6860.0
107245,12411.0,12241.0
107246,8892.0,11250.0
107247,,
107248,9500.0,9500.0
107249,,
107250,9500.0,9500.0
107251,9242.0,9500.0
107252,35882.0,32500.0
107253,7600.0,7600.0
107254,,
107255,,
107256,,
107257,,
107258,15714.0,14448.0
107259,7917.0,7916.0
107260,9500.0,9500.0
107261,,
107262,,
107263,,
107264,9500.0,9500.0
107265,5500.0,7108.0
107266,19500.0,19000.0
107267,7644.0,7732.0
107268,12475.0,9500.0
107269,9833.0,9833.0
107270,13000.0,12494.0
107271,13000.0,12500.0
107272,,
107273,,
107274,9500.0,9474.0
107275,9500.0,8510.0
107276,18949.0,18472.0
107277,,
107278,8388.0,9000.0
107279,,
107280,6448.0,6140.0
107281,14339.0,14499.0
107282,8251.0,6407.0
107283,16666.0,20791.0
107284,9886.0,9500.0
107285,8123.0,8609.0
107286,,
107287,9500.0,8440.0
107288,9500.0,8964.0
107289,12000.0,12000.0
107290,,
107291,,
107292,13364.0,13520.0
107293,,
107294,,
107295,9500.0,9230.0
107296,11365.0,12243.0
107297,7917.0,7885.0
107298,9500.0,9500.0
107299,14000.0,9455.0
107300,,
107301,8272.0,8272.0
107302,,
107303,,
107304,,
107305,,
107306,,
107307,,
107308,,
107309,,
107310,,
107311,7389.0,7389.0
107312,,
107313,,
107314,8507.0,8418.0
107315,12942.0,12832.0
107316,12942.0,12832.0
107317,6840.0,6804.0
107318,3496.0,4750.0
107319,9500.0,9500.0
107320,12000.0,9833.0
107321,,
107322,9500.0,7917.0
107323,23109.0,22000.0
107324,,
107325,12000.0,12000.0
107326,19375.0,20000.0
107327,7600.0,7600.0
107328,8007.0,9000.0
107329,5259.0,3926.0
107330,9500.0,9500.0
107331,9500.0,9500.0
107332,9500.0,9500.0
107333,8388.0,9000.0
107334,9500.0,9500.0
107335,7803.0,7735.0
107336,5948.0,7691.0
107337,,
107338,,
107339,9500.0,9500.0
107340,14878.0,12667.0
107341,14878.0,12667.0
107342,,
107343,6333.0,6333.0
107344,8185.0,9391.0
107345,9500.0,9403.0
107346,,
107347,,
107348,,
107349,7917.0,7916.0
107350,7470.0,7717.0
107351,,
107352,9400.0,9390.0
107353,,
107354,7983.0,8028.0
107355,8028.0,8028.0
107356,8028.0,8028.0
107357,,
107358,,
107359,,
107360,,
107361,,
107362,,
107363,,
107364,,
107365,,
107366,,
107367,,
107368,9833.0,9833.0
107369,17200.0,15946.0
107370,,
107371,12000.0,11890.0
107372,13098.0,18005.0
107373,3500.0,3500.0
107374,5167.0,5500.0
107375,,
107376,5500.0,7917.0
107377,,
107378,,
107379,,
107380,,
107381,9222.0,9500.0
107382,,
107383,,
107384,15750.0,15750.0
107385,9500.0,6178.0
107386,13076.0,9500.0
107387,,
107388,9500.0,9500.0
107389,,
107390,,
107391,6968.0,7141.0
107392,5225.0,4500.0
107393,,
107394,15375.0,15400.0
107395,11334.0,9500.0
107396,,
107397,11334.0,9500.0
107398,14650.0,12000.0
107399,9500.0,9500.0
107400,8388.0,9000.0
107401,9500.0,8510.0
107402,9500.0,9500.0
107403,9500.0,9500.0
107404,12499.0,12284.0
107405,18949.0,18472.0
107406,9500.0,9500.0
107407,9500.0,9500.0
107408,,
107409,9300.0,8217.0
107410,6333.0,6333.0
107411,6333.0,6333.0
107412,6333.0,6333.0
107413,27000.0,21844.0
107414,16998.0,16336.0
107415,25000.0,25000.0
107416,10008.0,9500.0
107417,8250.0,19500.0
107418,,
107419,12000.0,12000.0
107420,5884.0,5884.0
107421,5884.0,5884.0
107422,,
107423,10915.0,10783.0
107424,8851.0,7917.0
107425,7916.0,7916.0
107426,,
107427,,
107428,15000.0,11900.0
107429,7001.0,7000.0
107430,,
107431,9500.0,10061.0
107432,10296.0,7600.0
107433,14550.0,12667.0
107434,9500.0,9500.0
107435,,
107436,,
107437,,
107438,5500.0,7050.0
107439,9720.0,9500.0
107440,4907.0,4938.0
107441,8210.0,7820.0
107442,8389.0,8389.0
107443,8551.0,8219.0
107444,,
107445,6678.0,17000.0
107446,,
107447,,
107448,,
107449,9500.0,6412.0
107450,,
107451,9500.0,9500.0
107452,20000.0,19498.0
107453,20000.0,7500.0
107454,,
107455,,
107456,11000.0,12000.0
107457,9500.0,9098.0
107458,6844.0,8250.0
107459,9500.0,6587.0
107460,6397.0,6473.0
107461,9026.0,9188.0
107462,,
107463,7917.0,8028.0
107464,8354.0,6222.0
107465,8354.0,6222.0
107466,19615.0,19498.0
107467,9500.0,9500.0
107468,12000.0,12000.0
107469,14962.0,14716.0
107470,,
107471,,
107472,15250.0,14250.0
107473,6968.0,7141.0
107474,4734.0,5021.0
107475,9500.0,9428.0
107476,9500.0,9500.0
107477,9500.0,9500.0
107478,8000.0,9000.0
107479,,
107480,,
107481,,
107482,,
107483,,
107484,,
107485,10339.0,9500.0
107486,9500.0,10597.0
107487,,
107488,,
107489,9500.0,9500.0
107490,,
107491,,
107492,4231.0,4983.0
107493,6333.0,6333.0
107494,6334.0,6334.0
107495,,
107496,,
107497,14550.0,12667.0
107498,13000.0,12500.0
107499,6363.0,7790.0
