,FEMALE_DEBT_MDN,MALE_DEBT_MDN
101507,23855.0,25750.0
101508,9321.0,9119.0
101509,13703.0,10793.0
101510,13703.0,10793.0
101511,13703.0,10793.0
101512,6254.0,5782.0
101513,7218.0,8867.0
101514,8007.0,6222.0
101515,19000.0,13442.0
101516,6333.0,7682.0
101517,,
101518,7917.0,9697.0
101519,7917.0,7917.0
101520,9441.0,5693.0
101521,,
101522,9500.0,10845.0
101523,19500.0,19500.0
101524,5762.0,5160.0
101525,5512.0,5500.0
101526,,
101527,,
101528,11356.0,13000.0
101529,6137.0,6103.0
101530,9433.0,5500.0
101531,9500.0,9500.0
101532,12500.0,10542.0
101533,13000.0,11499.0
101534,13000.0,11499.0
101535,11000.0,9499.0
101536,12084.0,9500.0
101537,7218.0,8867.0
101538,25300.0,26000.0
101539,,
101540,,
101541,20000.0,12000.0
101542,23958.0,22000.0
101543,17270.0,16521.0
101544,,
101545,8028.0,8822.0
101546,7351.0,7916.0
101547,10556.0,9640.0
101548,9500.0,9500.0
101549,,
101550,13000.0,16500.0
101551,9500.0,7818.0
101552,9414.0,9500.0
101553,9500.0,5500.0
101554,12000.0,15155.0
101555,10986.0,10639.0
101556,,
101557,,
101558,4750.0,7700.0
101559,,
101560,,
101561,12084.0,9500.0
101562,9104.0,9500.0
101563,9500.0,9500.0
101564,,
101565,9500.0,9500.0
101566,,
101567,7093.0,4584.0
101568,6333.0,6333.0
101569,,
101570,9500.0,9833.0
101571,9500.0,11500.0
101572,,
101573,,
101574,,
101575,,
101576,6754.0,6754.0
101577,,
101578,,
101579,,
101580,,
101581,9500.0,9500.0
101582,,
101583,,
101584,,
101585,,
101586,,
101587,9405.0,9500.0
101588,3167.0,3167.0
101589,,
101590,,
101591,9500.0,9500.0
101592,,
101593,4750.0,7521.0
101594,,
101595,,
101596,16663.0,10101.0
101597,,
101598,,
101599,,
101600,6333.0,6333.0
101601,,
101602,,
101603,,
101604,17363.0,14368.0
101605,,
101606,,
101607,,
101608,9500.0,6566.0
101609,,
101610,,
101611,,
101612,,
101613,,
101614,6075.0,6068.0
101615,,
101616,,
101617,,
101618,,
101619,6333.0,6333.0
101620,,
101621,,
101622,9500.0,9436.0
101623,8028.0,8939.0
101624,13000.0,11499.0
101625,8007.0,6222.0
101626,8007.0,6222.0
101627,6254.0,5782.0
101628,9500.0,9500.0
101629,9500.0,7818.0
101630,9414.0,9500.0
101631,9185.0,8346.0
101632,16625.0,14250.0
101633,7600.0,7724.0
101634,9500.0,9500.0
101635,13000.0,16500.0
101636,8708.0,7125.0
101637,9500.0,8631.0
101638,6186.0,6333.0
101639,9276.0,7666.0
101640,7917.0,7917.0
101641,14000.0,13000.0
101642,11870.0,10500.0
101643,,
101644,,
101645,10556.0,10556.0
101646,,
101647,,
101648,,
101649,,
101650,13394.0,18250.0
101651,9500.0,9500.0
101652,13703.0,10793.0
101653,13703.0,10793.0
101654,13703.0,10793.0
101655,13703.0,10793.0
101656,13703.0,10793.0
101657,13703.0,10793.0
101658,13814.0,20000.0
101659,13814.0,20000.0
101660,13814.0,20000.0
101661,13814.0,20000.0
101662,13814.0,20000.0
101663,13814.0,20000.0
101664,13814.0,20000.0
101665,13814.0,20000.0
101666,13814.0,20000.0
101667,13814.0,20000.0
101668,13814.0,20000.0
101669,13814.0,20000.0
101670,13814.0,20000.0
101671,13814.0,20000.0
101672,13814.0,20000.0
101673,13814.0,20000.0
101674,13814.0,20000.0
101675,13814.0,20000.0
101676,10500.0,8250.0
101677,6071.0,5500.0
101678,23917.0,24000.0
101679,17656.0,15834.0
101680,,
101681,14077.0,14167.0
101682,7689.0,7600.0
101683,,
101684,9833.0,9833.0
101685,9486.0,8973.0
101686,9500.0,9500.0
101687,7175.0,7137.0
101688,14310.0,11564.0
101689,5000.0,4666.0
101690,7336.0,10912.0
101691,,
101692,14250.0,14376.0
101693,5250.0,4750.0
101694,,
101695,,
101696,,
101697,12084.0,9500.0
101698,9833.0,9833.0
101699,9500.0,9700.0
101700,,
101701,5545.0,6156.0
101702,5700.0,5500.0
101703,,
101704,,
101705,,
101706,8620.0,7568.0
101707,,
101708,9500.0,9436.0
101709,9500.0,9833.0
101710,,
101711,8914.0,9500.0
101712,,
101713,,
101714,,
101715,,
101716,,
101717,,
101718,,
101719,,
101720,,
101721,,
101722,,
101723,,
101724,,
101725,,
101726,,
101727,14750.0,14631.0
101728,9500.0,9500.0
101729,,
101730,,
101731,,
101732,,
101733,,
101734,,
101735,,
101736,,
101737,15041.0,20000.0
101738,,
101739,,
101740,,
101741,,
101742,6375.0,3711.0
101743,9500.0,9500.0
101744,6222.0,3759.0
101745,,
101746,,
101747,,
101748,,
101749,,
101750,,
101751,,
101752,,
101753,,
101754,,
101755,9833.0,9500.0
101756,,
101757,16500.0,16500.0
101758,7917.0,5522.0
101759,4523.0,4523.0
101760,,
101761,,
101762,,
101763,,
101764,6861.0,6266.0
101765,9500.0,5500.0
101766,9500.0,7818.0
101767,9500.0,7818.0
101768,9500.0,9500.0
101769,9500.0,9500.0
101770,7163.0,7814.0
101771,10556.0,8167.0
101772,14361.0,15000.0
101773,7616.0,6900.0
101774,18917.0,16962.0
101775,18917.0,16962.0
101776,18917.0,16962.0
101777,18917.0,16962.0
101778,18917.0,16962.0
101779,18917.0,16962.0
101780,18917.0,16962.0
101781,18917.0,16962.0
101782,18917.0,16962.0
101783,18917.0,16962.0
101784,18917.0,16962.0
101785,18917.0,16962.0
101786,18917.0,16962.0
101787,18917.0,16962.0
101788,18917.0,16962.0
101789,18917.0,16962.0
101790,,
101791,4000.0,3500.0
101792,,
101793,10555.0,10555.0
101794,11224.0,10200.0
101795,,
101796,6250.0,5500.0
101797,8867.0,11611.0
101798,12084.0,9500.0
101799,,
101800,8147.0,7983.0
101801,9833.0,11840.0
101802,5950.0,5470.0
101803,,
101804,9500.0,5500.0
101805,6632.0,7125.0
101806,,
101807,19000.0,13442.0
101808,23855.0,25750.0
101809,13703.0,10793.0
101810,13703.0,10793.0
101811,,
101812,,
101813,,
101814,,
101815,6290.0,8809.0
101816,6290.0,8809.0
101817,8028.0,8939.0
101818,,
101819,3500.0,3500.0
101820,4020.0,2750.0
101821,,
101822,,
101823,,
101824,,
101825,,
101826,8630.0,9500.0
101827,7666.0,7666.0
101828,,
101829,2620.0,3222.0
101830,,
101831,,
101832,,
101833,,
101834,,
101835,,
101836,,
101837,10744.0,11408.0
101838,,
101839,,
101840,,
101841,,
101842,,
101843,,
101844,,
101845,,
101846,,
101847,,
101848,,
101849,,
101850,,
101851,,
101852,,
101853,,
101854,9500.0,9500.0
101855,,
101856,,
101857,,
101858,,
101859,11460.0,9551.0
101860,8891.0,12000.0
101861,,
101862,,
101863,,
101864,,
101865,,
101866,,
101867,6333.0,4000.0
101868,,
101869,9500.0,8389.0
101870,10167.0,11202.0
101871,,
101872,,
101873,,
101874,,
101875,,
101876,,
101877,5011.0,7237.0
101878,,
101879,,
101880,,
101881,,
101882,,
101883,,
101884,,
101885,8007.0,6222.0
101886,9500.0,5500.0
101887,9185.0,8346.0
101888,6333.0,7682.0
101889,9414.0,9500.0
101890,7769.0,7769.0
101891,9500.0,6626.0
101892,8509.0,9500.0
101893,7353.0,7788.0
101894,15500.0,14097.0
101895,,
101896,,
101897,8627.0,5314.0
101898,8627.0,5314.0
101899,19900.0,15000.0
101900,17877.0,17553.0
101901,17877.0,17553.0
101902,17877.0,17553.0
101903,8162.0,6334.0
101904,,
101905,12500.0,12500.0
101906,7331.0,5783.0
101907,,
101908,,
101909,17000.0,15481.0
101910,3167.0,3167.0
101911,4750.0,5006.0
101912,,
101913,,
101914,13798.0,14000.0
101915,11455.0,9500.0
101916,6333.0,11015.0
101917,6334.0,6000.0
101918,7917.0,15960.0
101919,9486.0,8973.0
101920,9500.0,9133.0
101921,9500.0,9133.0
101922,9500.0,9133.0
101923,9500.0,9133.0
101924,9500.0,9133.0
101925,9500.0,9133.0
101926,9500.0,9133.0
101927,9500.0,9133.0
101928,9500.0,9133.0
101929,9500.0,9133.0
101930,9500.0,9133.0
101931,6222.0,7917.0
101932,21500.0,19500.0
101933,,
101934,9500.0,9500.0
101935,12813.0,12000.0
101936,13000.0,12726.0
101937,,
101938,,
101939,,
101940,,
101941,,
101942,,
101943,,
101944,9500.0,8747.0
101945,,
101946,,
101947,,
101948,,
101949,,
101950,6334.0,9500.0
101951,,
101952,,
101953,,
101954,,
101955,,
101956,,
101957,,
101958,,
101959,,
101960,,
101961,,
101962,,
101963,5513.0,5500.0
101964,,
101965,,
101966,,
101967,,
101968,9500.0,7757.0
101969,,
101970,,
101971,,
101972,,
101973,,
101974,,
101975,,
101976,,
101977,,
101978,,
101979,,
101980,,
101981,,
101982,,
101983,7355.0,4258.0
101984,,
101985,,
101986,6333.0,6333.0
101987,,
101988,4963.0,5500.0
101989,,
101990,,
101991,,
101992,,
101993,,
101994,,
101995,,
101996,,
101997,,
101998,7298.0,5737.0
101999,9500.0,7679.0
102000,,
102001,,
102002,16545.0,17000.0
102003,,
102004,,
102005,,
102006,,
102007,,
102008,,
102009,,
102010,,
102011,,
102012,9500.0,5500.0
102013,9500.0,7818.0
102014,9414.0,9500.0
102015,9833.0,10055.0
102016,6858.0,9368.0
102017,6292.0,9500.0
102018,13703.0,10793.0
102019,,
102020,,
102021,,
102022,5884.0,9144.0
102023,3000.0,3118.0
102024,6075.0,6068.0
102025,7954.0,4709.0
102026,,
102027,9500.0,9500.0
102028,17877.0,17553.0
102029,17877.0,17553.0
102030,14022.0,19112.0
102031,8707.0,5500.0
102032,,
102033,6186.0,6333.0
102034,12500.0,10542.0
102035,12500.0,10542.0
102036,8706.0,9500.0
102037,,
102038,,
102039,23855.0,25750.0
102040,4750.0,6333.0
102041,12000.0,9708.0
102042,6333.0,6333.0
102043,,
102044,,
102045,,
102046,,
102047,,
102048,,
102049,,
102050,,
102051,,
102052,,
102053,,
102054,,
102055,,
102056,,
102057,,
102058,,
102059,,
102060,,
102061,,
102062,,
102063,,
102064,,
102065,,
102066,,
102067,,
102068,,
102069,,
102070,,
102071,,
102072,,
102073,,
102074,,
102075,,
102076,,
102077,,
102078,,
102079,,
102080,,
102081,,
102082,,
102083,,
102084,,
102085,,
102086,,
102087,,
102088,,
102089,,
102090,,
102091,,
102092,13519.0,10809.0
102093,9500.0,9497.0
102094,,
102095,,
102096,,
102097,,
102098,9500.0,9500.0
102099,12500.0,10542.0
102100,14057.0,12250.0
102101,9500.0,5500.0
102102,9414.0,9500.0
102103,9185.0,8346.0
102104,7336.0,8734.0
102105,7689.0,7600.0
102106,17270.0,16521.0
102107,,
102108,12000.0,9500.0
102109,,
102110,7331.0,5783.0
102111,13703.0,10793.0
102112,13703.0,10793.0
102113,13703.0,10793.0
102114,8028.0,8939.0
102115,8028.0,6594.0
102116,,
102117,15800.0,14170.0
102118,4750.0,5006.0
102119,,
102120,,
102121,16740.0,16500.0
102122,14250.0,13000.0
102123,6250.0,5500.0
102124,10289.0,9500.0
102125,16625.0,12500.0
102126,16625.0,12500.0
102127,16625.0,12500.0
102128,16625.0,12500.0
102129,16625.0,12500.0
102130,7000.0,9500.0
102131,20750.0,19500.0
102132,,
102133,,
102134,,
102135,,
102136,,
102137,12500.0,11032.0
102138,12500.0,11032.0
102139,12500.0,11032.0
102140,12500.0,11032.0
102141,12500.0,11032.0
102142,,
102143,,
102144,25000.0,20964.0
102145,25000.0,20964.0
102146,25000.0,20964.0
102147,25000.0,22098.0
102148,10556.0,9640.0
102149,5250.0,5322.0
102150,13875.0,14726.0
102151,16240.0,11000.0
102152,16240.0,11000.0
102153,6600.0,6505.0
102154,20500.0,15917.0
102155,13400.0,14010.0
102156,6479.0,6250.0
102157,9500.0,10000.0
102158,9500.0,10000.0
102159,9500.0,10000.0
102160,9500.0,10000.0
102161,9500.0,10000.0
102162,9500.0,10000.0
102163,9500.0,10000.0
102164,9500.0,10000.0
102165,9500.0,10000.0
102166,9500.0,10000.0
102167,9500.0,10000.0
102168,9500.0,10000.0
102169,9500.0,10000.0
102170,9500.0,10000.0
102171,18000.0,18999.0
102172,,
102173,10911.0,9615.0
102174,,
102175,9500.0,10098.0
102176,9500.0,10098.0
102177,9500.0,10098.0
102178,9500.0,10098.0
102179,9500.0,10098.0
102180,9500.0,10098.0
102181,9500.0,10098.0
102182,5216.0,4500.0
102183,5216.0,4500.0
102184,12500.0,12667.0
102185,19250.0,19500.0
102186,13219.0,13588.0
102187,13219.0,13588.0
102188,13219.0,13588.0
102189,13219.0,13588.0
102190,13219.0,13588.0
102191,13219.0,13588.0
102192,13219.0,13588.0
102193,13219.0,13588.0
102194,13219.0,13588.0
102195,13219.0,13588.0
102196,13219.0,13588.0
102197,13219.0,13588.0
102198,13219.0,13588.0
102199,13219.0,13588.0
102200,13219.0,13588.0
102201,13219.0,13588.0
102202,,
102203,10986.0,10639.0
102204,10986.0,10639.0
102205,10986.0,10639.0
102206,10986.0,10639.0
102207,6250.0,5500.0
102208,6250.0,5500.0
102209,5500.0,5500.0
102210,5500.0,5500.0
102211,18750.0,25000.0
102212,18750.0,25000.0
102213,5500.0,4890.0
102214,,
102215,,
102216,,
102217,6721.0,5500.0
102218,6721.0,5500.0
102219,6721.0,5500.0
102220,6721.0,5500.0
102221,6721.0,5500.0
102222,6721.0,5500.0
102223,6721.0,5500.0
102224,6721.0,5500.0
102225,6721.0,5500.0
102226,6721.0,5500.0
102227,6721.0,5500.0
102228,6721.0,5500.0
102229,6721.0,5500.0
102230,6721.0,5500.0
102231,11438.0,9853.0
102232,11438.0,9853.0
102233,11438.0,9853.0
102234,11438.0,9853.0
102235,11438.0,9853.0
102236,11438.0,9853.0
102237,11438.0,9853.0
102238,11438.0,9853.0
102239,11438.0,9853.0
102240,19000.0,19000.0
102241,15832.0,13563.0
102242,20000.0,18557.0
102243,20000.0,18557.0
102244,5506.0,5000.0
102245,5506.0,5000.0
102246,19000.0,19063.0
102247,19000.0,19063.0
102248,,
102249,,
102250,,
102251,,
102252,,
102253,11293.0,9500.0
102254,11293.0,9500.0
102255,7776.0,8125.0
102256,,
102257,8000.0,5500.0
102258,15167.0,13485.0
102259,15167.0,13485.0
102260,15167.0,13485.0
102261,15167.0,13485.0
102262,15167.0,13485.0
102263,15167.0,13485.0
102264,15167.0,13485.0
102265,15167.0,13485.0
102266,15167.0,13485.0
102267,18750.0,13750.0
102268,18750.0,13750.0
102269,18750.0,13750.0
102270,18750.0,13750.0
102271,18750.0,13750.0
102272,18750.0,13750.0
102273,18750.0,13750.0
102274,18750.0,13750.0
102275,18750.0,13750.0
102276,18750.0,13750.0
102277,18750.0,13750.0
102278,18750.0,13750.0
102279,18750.0,13750.0
102280,9500.0,8000.0
102281,10000.0,6353.0
102282,9500.0,6524.0
102283,9500.0,6524.0
102284,9500.0,6524.0
102285,10443.0,8050.0
102286,9500.0,6500.0
102287,11000.0,5858.0
102288,10986.0,10639.0
102289,10986.0,10639.0
102290,10986.0,10639.0
102291,10986.0,10639.0
102292,10986.0,10639.0
102293,10986.0,10639.0
102294,10938.0,8750.0
102295,4055.0,3659.0
102296,4055.0,3659.0
102297,15000.0,14250.0
102298,5429.0,4518.0
102299,15750.0,13201.0
102300,15750.0,13201.0
102301,15750.0,13201.0
102302,15750.0,13201.0
102303,15750.0,13201.0
102304,15750.0,13201.0
102305,15750.0,13201.0
102306,15750.0,13201.0
102307,15750.0,13201.0
102308,15750.0,13201.0
102309,15750.0,13201.0
102310,15750.0,13201.0
102311,15750.0,13201.0
102312,15750.0,13201.0
102313,15750.0,13201.0
102314,15750.0,13201.0
102315,15750.0,13201.0
102316,15750.0,13201.0
102317,15750.0,13201.0
102318,15750.0,13201.0
102319,15750.0,13201.0
102320,15750.0,13201.0
102321,15750.0,13201.0
102322,15750.0,13201.0
102323,15750.0,13201.0
102324,15750.0,13201.0
102325,15750.0,13201.0
102326,15750.0,13201.0
102327,15750.0,13201.0
102328,15750.0,13201.0
102329,15750.0,13201.0
102330,15750.0,13201.0
102331,18200.0,17750.0
102332,22223.0,20000.0
102333,10580.0,8712.0
102334,15000.0,13650.0
102335,,
102336,7689.0,7600.0
102337,21824.0,19937.0
102338,7917.0,9000.0
102339,19500.0,21000.0
102340,17677.0,13169.0
102341,31538.0,28283.0
102342,12000.0,12000.0
102343,12000.0,12000.0
102344,10600.0,11332.0
102345,20000.0,20500.0
102346,,
102347,,
102348,,
102349,,
102350,22250.0,17000.0
102351,21500.0,22082.0
102352,16115.0,16274.0
102353,16115.0,16274.0
102354,16115.0,16274.0
102355,16115.0,16274.0
102356,,
102357,16000.0,15750.0
102358,16000.0,15750.0
102359,,
102360,,
102361,8028.0,10705.0
102362,8200.0,6884.0
102363,8200.0,6884.0
102364,10000.0,7251.0
102365,10000.0,7251.0
102366,10000.0,7251.0
102367,10000.0,7251.0
102368,9208.0,8632.0
102369,9208.0,8632.0
102370,9473.0,7346.0
102371,23250.0,25250.0
102372,17329.0,14501.0
102373,,
102374,7689.0,5500.0
102375,6500.0,5500.0
102376,6500.0,5500.0
102377,,
102378,,
102379,15000.0,15035.0
102380,7797.0,11667.0
102381,7797.0,11667.0
102382,7797.0,11667.0
102383,7797.0,11667.0
102384,7797.0,11667.0
102385,7797.0,11667.0
102386,4000.0,3500.0
102387,12500.0,12667.0
102388,12500.0,12667.0
102389,12500.0,12667.0
102390,12500.0,12667.0
102391,12500.0,12667.0
102392,12500.0,12667.0
102393,12500.0,12667.0
102394,12500.0,12667.0
102395,12500.0,12667.0
102396,12500.0,12667.0
102397,,
102398,14500.0,15000.0
102399,14500.0,15000.0
102400,14500.0,15000.0
102401,8722.0,7973.0
102402,8722.0,7973.0
102403,8722.0,7973.0
102404,8722.0,7973.0
102405,8722.0,7973.0
102406,9250.0,9382.0
102407,15000.0,16500.0
102408,15000.0,16500.0
102409,15000.0,16500.0
102410,15000.0,16500.0
102411,15000.0,16500.0
102412,15000.0,16500.0
102413,15000.0,16500.0
102414,15000.0,16500.0
102415,15000.0,16500.0
102416,13000.0,13270.0
102417,13000.0,13270.0
102418,13000.0,13270.0
102419,13000.0,13270.0
102420,13000.0,13270.0
102421,13000.0,13270.0
102422,13000.0,13270.0
102423,13000.0,13270.0
102424,13000.0,13270.0
102425,13000.0,13270.0
102426,13000.0,13270.0
102427,13000.0,13270.0
102428,13000.0,13270.0
102429,13000.0,13270.0
102430,13000.0,13270.0
102431,13000.0,13270.0
102432,12987.0,11875.0
102433,12987.0,11875.0
102434,12987.0,11875.0
102435,12987.0,11875.0
102436,12987.0,11875.0
102437,12987.0,11875.0
102438,12987.0,11875.0
102439,12987.0,11875.0
102440,7603.0,5500.0
102441,9305.0,13833.0
102442,,
102443,,
102444,,
102445,,
102446,,
102447,22908.0,20500.0
102448,22908.0,20500.0
102449,22908.0,20500.0
102450,12766.0,11345.0
102451,12766.0,11345.0
102452,,
102453,5500.0,5125.0
102454,,
102455,,
102456,,
102457,9500.0,9500.0
102458,9500.0,9500.0
102459,9500.0,9500.0
102460,9500.0,9500.0
102461,12500.0,12667.0
102462,12500.0,12667.0
102463,12500.0,12667.0
102464,12500.0,12667.0
102465,15822.0,7500.0
102466,,
102467,9500.0,7885.0
102468,,
102469,,
102470,9500.0,9500.0
102471,9500.0,9500.0
102472,9500.0,9500.0
102473,,
102474,12500.0,12667.0
102475,12500.0,12667.0
102476,12500.0,12667.0
102477,12500.0,12667.0
102478,12500.0,12667.0
102479,12500.0,12667.0
102480,12500.0,12667.0
102481,12500.0,12667.0
102482,,
102483,,
102484,9500.0,10562.0
102485,,
102486,10986.0,10639.0
102487,10986.0,10639.0
102488,10986.0,10639.0
102489,12500.0,12667.0
102490,12500.0,12667.0
102491,12500.0,12667.0
102492,12500.0,12667.0
102493,12500.0,12667.0
102494,12500.0,12667.0
102495,12500.0,12667.0
102496,12500.0,12667.0
102497,4962.0,4962.0
102498,9833.0,6246.0
102499,9500.0,8793.0
102500,9500.0,8793.0
102501,9500.0,8793.0
102502,7916.0,8153.0
102503,12500.0,12667.0
102504,10986.0,10639.0
102505,7824.0,10084.0
102506,12500.0,12667.0
102507,12500.0,12667.0
102508,12500.0,12667.0
102509,12500.0,12667.0
102510,12500.0,12667.0
102511,12500.0,12667.0
102512,12500.0,12667.0
102513,12500.0,12667.0
102514,17473.0,14704.0
102515,7700.0,6660.0
102516,6333.0,7072.0
102517,,
102518,,
102519,6114.0,6756.0
102520,,
102521,12500.0,12667.0
102522,12500.0,12667.0
102523,12500.0,12667.0
102524,12500.0,12667.0
102525,12500.0,12667.0
102526,12500.0,12667.0
102527,12500.0,12667.0
102528,12500.0,12667.0
102529,12500.0,12667.0
102530,12500.0,12667.0
102531,12500.0,12667.0
102532,12500.0,12667.0
102533,12500.0,12667.0
102534,12500.0,12667.0
102535,12500.0,12667.0
102536,12500.0,12667.0
102537,12500.0,12667.0
102538,9500.0,9500.0
102539,,
102540,,
102541,,
102542,,
102543,,
102544,,
102545,,
102546,,
102547,,
102548,,
102549,,
102550,,
102551,,
102552,15707.0,9500.0
102553,,
102554,5500.0,5500.0
102555,10986.0,10639.0
102556,,
102557,9500.0,9833.0
102558,6333.0,6333.0
102559,6333.0,6333.0
102560,7336.0,10912.0
102561,14250.0,14376.0
102562,14250.0,14376.0
102563,14250.0,14376.0
102564,14250.0,14376.0
102565,,
102566,9500.0,9500.0
102567,,
102568,,
102569,17500.0,14250.0
102570,15000.0,15000.0
102571,9500.0,17025.0
102572,15250.0,13333.0
102573,19500.0,15525.0
102574,18500.0,16000.0
102575,9000.0,5500.0
102576,14939.0,12500.0
102577,12982.0,10440.0
102578,17750.0,16250.0
102579,19900.0,14250.0
102580,7444.0,6150.0
102581,14000.0,12667.0
102582,6458.0,6430.0
102583,5500.0,5500.0
102584,16613.0,12000.0
102585,,
102586,,
102587,,
102588,9041.0,7000.0
102589,,
102590,12188.0,12531.0
102591,19213.0,12500.0
102592,,
102593,,
102594,,
102595,15856.0,14250.0
102596,5500.0,5500.0
102597,6430.0,5500.0
102598,,
102599,,
102600,14000.0,12000.0
102601,,
102602,5500.0,6250.0
102603,16486.0,15000.0
102604,21250.0,18294.0
102605,17500.0,13692.0
102606,6500.0,5500.0
102607,15000.0,14000.0
102608,3700.0,3938.0
102609,19500.0,19125.0
102610,,
102611,,
102612,17448.0,15563.0
102613,9250.0,11000.0
102614,,
102615,6000.0,5500.0
102616,17000.0,15000.0
102617,19500.0,13000.0
102618,22500.0,9500.0
102619,16077.0,16487.0
102620,,
102621,16465.0,13053.0
102622,20500.0,18675.0
102623,13973.0,11216.0
102624,,
102625,11000.0,10500.0
102626,,
102627,10500.0,11000.0
102628,10817.0,9500.0
102629,14363.0,14334.0
102630,,
102631,12783.0,11845.0
102632,7478.0,9404.0
102633,8028.0,9500.0
102634,9093.0,9204.0
102635,9093.0,9204.0
102636,9093.0,9204.0
102637,18500.0,12850.0
102638,,
102639,9500.0,9500.0
102640,9425.0,9500.0
102641,13750.0,14242.0
102642,4000.0,3625.0
102643,14000.0,14000.0
102644,30750.0,30000.0
102645,7312.0,5500.0
102646,,
102647,6063.0,5500.0
102648,8028.0,8028.0
102649,8028.0,8028.0
102650,6333.0,6333.0
102651,6331.0,7486.0
102652,,
102653,14468.0,13409.0
102654,,
102655,4500.0,3500.0
102656,12500.0,11250.0
102657,4868.0,4750.0
102658,4500.0,4500.0
102659,9000.0,8804.0
102660,12000.0,12000.0
102661,,
102662,13000.0,12500.0
102663,,
102664,14000.0,9500.0
102665,5500.0,4669.0
102666,7343.0,6525.0
102667,4875.0,4151.0
102668,8510.0,9500.0
102669,8510.0,9500.0
102670,14000.0,14500.0
102671,7917.0,8750.0
102672,3500.0,3500.0
102673,,
102674,4500.0,4000.0
102675,4500.0,3912.0
102676,10500.0,11250.0
102677,12000.0,12000.0
102678,9388.0,9500.0
102679,8017.0,6401.0
102680,14098.0,12500.0
102681,13500.0,14950.0
102682,19000.0,8750.0
102683,,
102684,,
102685,17500.0,10726.0
102686,6172.0,9500.0
102687,,
102688,15000.0,14000.0
102689,14518.0,12500.0
102690,5500.0,5250.0
102691,15647.0,14500.0
102692,12640.0,10860.0
102693,9500.0,7875.0
102694,,
102695,9500.0,9500.0
102696,7090.0,4686.0
102697,14000.0,12250.0
102698,16299.0,10489.0
102699,,
102700,9750.0,9500.0
102701,,
102702,3500.0,2687.0
102703,3886.0,3356.0
102704,9833.0,9833.0
102705,7488.0,5500.0
102706,6500.0,5133.0
102707,21391.0,19500.0
102708,12628.0,11000.0
102709,20887.0,20777.0
102710,,
102711,,
102712,19125.0,18500.0
102713,,
102714,,
102715,,
102716,,
102717,,
102718,7000.0,5071.0
102719,,
102720,16250.0,12500.0
102721,5531.0,5500.0
102722,7025.0,4750.0
102723,5625.0,8250.0
102724,6739.0,5250.0
102725,11750.0,12000.0
102726,,
102727,4776.0,3550.0
102728,,
102729,8500.0,6266.0
102730,,
102731,,
102732,,
102733,,
102734,9501.0,9500.0
102735,12500.0,7400.0
102736,7249.0,6469.0
102737,13000.0,9989.0
102738,4500.0,5500.0
102739,,
102740,9650.0,9073.0
102741,12482.0,12157.0
102742,,
102743,9500.0,9500.0
102744,,
102745,9500.0,9500.0
102746,7500.0,5750.0
102747,12000.0,12000.0
102748,,
102749,,
102750,5485.0,4040.0
102751,9500.0,9500.0
102752,,
102753,9404.0,8379.0
102754,7000.0,6015.0
102755,27000.0,29250.0
102756,9500.0,9500.0
102757,8250.0,9500.0
102758,19000.0,19000.0
102759,9167.0,7179.0
102760,,
102761,9500.0,9500.0
102762,8000.0,11500.0
102763,20000.0,19500.0
102764,,
102765,15747.0,9500.0
102766,8639.0,7000.0
102767,18750.0,18750.0
102768,9500.0,8418.0
102769,22196.0,19250.0
102770,24500.0,26423.0
102771,,
102772,8250.0,8013.0
102773,19050.0,16895.0
102774,16936.0,17500.0
102775,12500.0,12500.0
102776,11250.0,11700.0
102777,12250.0,11742.0
102778,12500.0,13000.0
102779,13581.0,15000.0
102780,14500.0,14773.0
102781,11500.0,12500.0
102782,12000.0,12500.0
102783,12500.0,12926.0
102784,12500.0,12500.0
102785,12900.0,13337.0
102786,12137.0,12490.0
102787,12000.0,12224.0
102788,13000.0,12943.0
102789,12000.0,12987.0
102790,11484.0,11166.0
102791,13834.0,15000.0
102792,13611.0,14591.0
102793,15000.0,15777.0
102794,14501.0,15500.0
102795,,
102796,12500.0,13492.0
102797,15060.0,15000.0
102798,,
102799,,
102800,,
102801,,
102802,5533.0,5500.0
102803,24456.0,24326.0
102804,19321.0,20500.0
102805,,
102806,9365.0,8645.0
102807,6500.0,5250.0
102808,,
102809,19500.0,19500.0
102810,5894.0,6124.0
102811,5894.0,6124.0
102812,5894.0,6124.0
102813,5894.0,6124.0
102814,5894.0,6124.0
102815,5894.0,6124.0
102816,8649.0,7005.0
102817,,
102818,9362.0,6335.0
102819,,
102820,19000.0,18055.0
102821,12500.0,19375.0
102822,19798.0,18500.0
102823,15250.0,17500.0
102824,,
102825,5500.0,5500.0
102826,,
102827,8000.0,8000.0
102828,,
102829,14000.0,15000.0
102830,7735.0,7690.0
102831,,
102832,8000.0,6000.0
102833,22614.0,18125.0
102834,,
102835,,
102836,,
102837,9500.0,9500.0
102838,5573.0,4740.0
102839,7250.0,4609.0
102840,8000.0,6756.0
102841,,
102842,8300.0,9063.0
102843,5250.0,4876.0
102844,6375.0,6975.0
102845,6334.0,6333.0
102846,6874.0,6440.0
102847,,
102848,5894.0,6625.0
102849,,
102850,6000.0,6000.0
102851,27000.0,25000.0
102852,,
102853,6413.0,6500.0
102854,5573.0,4740.0
102855,9500.0,10141.0
102856,,
102857,12013.0,12442.0
102858,6807.0,8956.0
102859,12000.0,12000.0
102860,12000.0,12000.0
102861,12000.0,12000.0
